date,symbol,expiry,strike,option_type,open,close,contracts,oi,underlying,source
2022-07-14,NIFTY,2022-08-04,18150.0,PE,0.0,1570.75,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13800.0,CE,0.0,1582.3,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13850.0,CE,0.0,1609.45,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13900.0,CE,0.0,1563.45,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13950.0,CE,0.0,1517.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14000.0,CE,0.0,1472.5,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14050.0,CE,0.0,1427.65,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14100.0,CE,0.0,1383.25,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14150.0,CE,0.0,1339.3,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14200.0,CE,0.0,1601.5,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14250.0,CE,0.0,1638.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14300.0,CE,0.0,1718.85,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14350.0,CE,0.0,1676.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14400.0,CE,0.0,1634.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14450.0,CE,0.0,1592.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14500.0,CE,0.0,1407.7,0,500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14550.0,CE,0.0,1511.0,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14600.0,CE,0.0,1470.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14650.0,CE,0.0,1431.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14700.0,CE,0.0,1391.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14750.0,CE,0.0,1353.1,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14800.0,CE,0.0,1314.9,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14850.0,CE,0.0,1150.0,0,150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14900.0,CE,1091.3,1100.0,20,400,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14950.0,CE,1033.3,1033.3,1,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15000.0,CE,1006.0,1057.5,846,28750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15050.0,CE,921.85,1003.8,5,200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15100.0,CE,910.0,960.5,70,3500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15150.0,CE,864.45,882.05,7,350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15200.0,CE,811.65,859.05,409,9450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15250.0,CE,770.0,810.75,73,2050,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15300.0,CE,713.85,761.55,428,7600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15350.0,CE,645.0,720.7,57,2450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15400.0,CE,596.45,665.8,1675,29450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15450.0,CE,574.25,622.25,994,19550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15500.0,CE,510.25,564.0,11963,113800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15550.0,CE,462.2,516.8,656,8750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15600.0,CE,424.2,472.0,10118,45600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15650.0,CE,369.25,421.6,1637,9650,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15700.0,CE,399.65,381.4,39259,147800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15750.0,CE,289.05,336.1,10235,27800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15800.0,CE,238.3,296.4,164628,617150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15850.0,CE,224.8,255.6,81521,102950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15900.0,CE,188.8,218.65,636071,935850,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15950.0,CE,150.0,184.35,593153,752350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16000.0,CE,120.0,152.75,2534379,3519900,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16050.0,CE,97.0,124.55,802586,1106200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16100.0,CE,89.95,100.0,1679687,2921550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16150.0,CE,57.5,78.35,500513,1117450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16200.0,CE,52.35,60.15,1227407,3414550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16250.0,CE,40.0,44.35,394543,1042150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16300.0,CE,26.25,32.4,876938,3051400,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16350.0,CE,22.95,23.05,352279,1448300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16400.0,CE,13.85,16.05,860410,3309100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16450.0,CE,13.0,10.85,429009,1571050,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16500.0,CE,9.55,7.8,944552,3986200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16550.0,CE,5.95,5.45,294077,1523000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16600.0,CE,4.6,4.05,707994,4700300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16650.0,CE,3.75,2.95,157343,916100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16700.0,CE,2.5,2.2,371317,2503300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16750.0,CE,2.15,1.75,69196,538700,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16800.0,CE,1.7,1.45,245250,1642750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16850.0,CE,1.55,1.3,23227,152500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16900.0,CE,1.5,1.2,92028,933200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16950.0,CE,1.45,1.1,10340,75550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17000.0,CE,1.15,1.1,214542,2736100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17050.0,CE,1.2,1.05,5020,48950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17100.0,CE,1.35,0.9,27036,399750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17150.0,CE,1.15,0.9,2829,11300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17200.0,CE,0.9,0.9,32942,705850,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17250.0,CE,1.15,0.8,3578,30200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17300.0,CE,1.0,0.8,7727,88400,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17350.0,CE,1.1,0.8,3272,34350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17400.0,CE,1.0,0.75,5147,51850,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17450.0,CE,0.85,0.75,3271,40900,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17500.0,CE,0.95,0.7,58799,1099600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17550.0,CE,0.85,0.8,2909,11100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17600.0,CE,0.95,0.75,2806,27950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17650.0,CE,1.0,0.7,2472,7550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17700.0,CE,0.95,0.7,3967,18350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17750.0,CE,1.0,0.7,2400,19950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17800.0,CE,0.8,0.7,740,43350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17850.0,CE,0.95,0.7,294,4650,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17900.0,CE,0.85,0.7,2661,42350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17950.0,CE,0.8,0.7,2339,3750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18000.0,CE,0.9,0.75,42117,1396450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18050.0,CE,0.8,0.75,3644,6100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18100.0,CE,0.8,0.65,3851,171000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18150.0,CE,0.8,0.7,3312,206600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13800.0,PE,1.0,0.75,15181,391900,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13850.0,PE,1.1,0.7,2918,31950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13900.0,PE,1.25,0.75,1380,24650,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,13950.0,PE,1.35,0.7,5589,12050,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14000.0,PE,1.4,0.85,57744,2502550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14050.0,PE,1.35,0.75,12598,8750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14100.0,PE,1.15,0.8,1866,48650,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14150.0,PE,1.45,0.8,12187,8000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14200.0,PE,1.45,0.9,10585,456600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14250.0,PE,1.1,0.9,748,27200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14300.0,PE,1.25,1.05,6862,558700,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14350.0,PE,1.3,1.05,1352,11300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14400.0,PE,1.35,1.15,17421,441750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14450.0,PE,1.3,1.1,2720,16150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14500.0,PE,1.65,1.15,89024,1540050,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14550.0,PE,1.55,1.1,7951,235100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14600.0,PE,1.85,1.25,24829,264100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14650.0,PE,2.05,1.25,4224,42550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14700.0,PE,1.7,1.4,47991,558150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14750.0,PE,2.15,1.35,15767,273800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14800.0,PE,2.65,1.55,121355,1052950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14850.0,PE,2.6,1.6,13432,154550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14900.0,PE,3.45,1.7,146618,727700,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,14950.0,PE,3.55,1.95,31812,332950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15000.0,PE,3.7,2.05,377494,3388650,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15050.0,PE,5.3,2.3,37294,233350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15100.0,PE,5.8,2.55,290696,1905300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15150.0,PE,6.4,2.9,84315,524850,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15200.0,PE,7.0,3.4,391602,2842550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15250.0,PE,7.75,3.85,88559,437350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15300.0,PE,9.6,4.55,412527,2203550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15350.0,PE,11.1,5.2,183016,877850,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15400.0,PE,15.0,6.4,615971,2304300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15450.0,PE,17.45,7.7,230866,1095250,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15500.0,PE,23.8,9.65,794421,3189450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15550.0,PE,32.0,12.05,266256,1211800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15600.0,PE,32.15,15.0,578151,2597550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15650.0,PE,38.2,19.0,278100,882200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15700.0,PE,47.45,24.35,788049,2620450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15750.0,PE,78.75,30.75,322932,1056600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15800.0,PE,78.0,39.15,1194854,3530350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15850.0,PE,90.0,49.95,513853,1218700,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15900.0,PE,100.0,62.6,1785724,4091700,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,15950.0,PE,126.45,78.15,911681,1436150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16000.0,PE,155.0,96.7,2045153,4404200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16050.0,PE,161.0,117.15,319151,762450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16100.0,PE,192.5,141.65,444868,913650,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16150.0,PE,211.7,170.3,66205,233350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16200.0,PE,258.8,201.75,154861,423800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16250.0,PE,300.6,235.05,11698,43350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16300.0,PE,393.35,271.9,49857,246150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16350.0,PE,381.75,316.65,2178,17750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16400.0,PE,425.35,358.65,8903,89800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16450.0,PE,449.5,398.75,247,5200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16500.0,PE,510.85,451.65,12419,150450,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16550.0,PE,544.3,500.8,278,2800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16600.0,PE,596.65,546.15,914,62400,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16650.0,PE,637.75,588.55,164,2550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16700.0,PE,694.1,638.0,382,19250,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16750.0,PE,766.0,690.05,40,1950,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16800.0,PE,791.6,738.35,206,15900,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16850.0,PE,838.0,785.35,6,100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16900.0,PE,922.15,842.6,19,2550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,16950.0,PE,940.0,916.7,53,1000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17000.0,PE,1005.5,940.55,359,66900,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17050.0,PE,1000.0,1000.0,1,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17100.0,PE,1089.0,1035.0,4,600,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17150.0,PE,0.0,1405.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17200.0,PE,0.0,1300.0,0,1500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17250.0,PE,0.0,1335.0,0,750,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17300.0,PE,0.0,1405.0,0,800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17350.0,PE,0.0,1218.2,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17400.0,PE,0.0,1255.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17450.0,PE,0.0,1560.0,0,2500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17500.0,PE,1486.05,1439.65,76,10500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17550.0,PE,0.0,1600.0,0,500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17600.0,PE,0.0,1680.0,0,1000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17650.0,PE,0.0,1447.45,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17700.0,PE,0.0,1487.15,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17750.0,PE,0.0,1527.25,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17800.0,PE,0.0,1486.35,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17850.0,PE,0.0,1527.25,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17900.0,PE,0.0,1323.75,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,17950.0,PE,0.0,1362.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18000.0,PE,1922.0,1922.0,1,5200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18050.0,PE,0.0,1991.0,0,100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18100.0,PE,0.0,2135.0,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-07-21,18150.0,PE,0.0,2021.0,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,13800.0,CE,0.0,1664.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,13850.0,CE,0.0,1691.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,13900.0,CE,0.0,1647.6,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,13950.0,CE,0.0,1604.6,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14000.0,CE,0.0,1562.0,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14050.0,CE,0.0,1519.85,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14100.0,CE,0.0,1478.15,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14150.0,CE,0.0,1436.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14200.0,CE,0.0,1687.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14250.0,CE,0.0,1724.0,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14300.0,CE,0.0,1681.0,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14350.0,CE,0.0,1638.45,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14400.0,CE,0.0,1596.3,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14450.0,CE,0.0,1554.6,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14500.0,CE,0.0,1513.35,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14550.0,CE,0.0,1472.55,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14600.0,CE,0.0,1432.2,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14650.0,CE,0.0,1392.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14700.0,CE,0.0,1719.2,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14750.0,CE,0.0,1676.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14800.0,CE,0.0,1634.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14850.0,CE,0.0,1593.2,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14900.0,CE,0.0,1552.1,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,14950.0,CE,0.0,1511.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15000.0,CE,0.0,1720.65,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15050.0,CE,0.0,1678.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15100.0,CE,0.0,1637.65,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15150.0,CE,0.0,1596.8,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15200.0,CE,0.0,1556.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15250.0,CE,0.0,1516.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15300.0,CE,0.0,1476.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15350.0,CE,0.0,1437.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15400.0,CE,0.0,1399.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15450.0,CE,0.0,1361.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15500.0,CE,0.0,558.4,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15550.0,CE,0.0,1287.5,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15600.0,CE,0.0,496.95,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15650.0,CE,0.0,1215.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15700.0,CE,0.0,480.0,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15750.0,CE,0.0,1144.25,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15800.0,CE,425.75,443.65,8,350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15850.0,CE,0.0,1076.45,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15900.0,CE,365.7,378.65,72,550,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,15950.0,CE,0.0,1010.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16000.0,CE,306.3,322.6,199,4050,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16050.0,CE,271.65,281.75,13,200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16100.0,CE,250.0,268.65,46,2200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16150.0,CE,232.55,232.55,1,100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16200.0,CE,217.25,219.5,67,3850,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16250.0,CE,0.0,829.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16300.0,CE,171.45,177.6,67,3350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16350.0,CE,0.0,206.9,0,1500,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16400.0,CE,130.05,138.75,65,4250,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16450.0,CE,100.0,100.0,1,150,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16500.0,CE,100.3,109.9,443,14300,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16550.0,CE,0.0,105.0,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16600.0,CE,68.3,82.3,34,2000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16650.0,CE,0.0,621.1,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16700.0,CE,55.6,58.2,104,3900,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16750.0,CE,0.0,59.0,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16800.0,CE,38.25,40.85,85,8800,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16850.0,CE,62.45,62.45,1,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16900.0,CE,27.45,37.3,38,3350,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,16950.0,CE,18.0,18.0,1,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17000.0,CE,21.9,22.6,235,13000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17050.0,CE,0.0,452.35,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17100.0,CE,0.0,17.25,0,200,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17150.0,CE,0.0,416.0,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17200.0,CE,42.15,14.0,50,3250,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17250.0,CE,0.0,381.9,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17300.0,CE,0.0,365.65,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17350.0,CE,0.0,349.95,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17400.0,CE,11.15,7.25,9,1100,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17450.0,CE,0.0,20.0,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17500.0,CE,7.8,6.95,60,6000,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17550.0,CE,0.0,292.3,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17600.0,CE,0.0,279.15,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17650.0,CE,0.0,267.15,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17700.0,CE,0.0,10.1,0,1400,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17750.0,CE,0.0,243.3,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17800.0,CE,0.0,232.05,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17850.0,CE,0.0,220.45,0,0,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17900.0,CE,0.0,148.55,0,50,,NSE_bhavcopy
2022-07-15,NIFTY,2022-08-11,17950.0,CE,0.0,199.95,0,0,,NSE_bhavcopy
