kind,file,status,local_path,bytes
option,options/NIFTY/2023-09-14.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-09-14.parquet,3471989
option,options/NIFTY/2023-09-21.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-09-21.parquet,3074805
option,options/NIFTY/2023-09-28.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-09-28.parquet,3690901
option,options/NIFTY/2023-10-05.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-10-05.parquet,3098213
option,options/NIFTY/2023-10-12.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-10-12.parquet,3013933
option,options/NIFTY/2023-10-19.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-10-19.parquet,3193314
option,options/NIFTY/2023-10-26.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-10-26.parquet,3614523
option,options/NIFTY/2023-11-02.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-11-02.parquet,3420995
option,options/NIFTY/2023-11-09.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-11-09.parquet,2539790
option,options/NIFTY/2023-11-16.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-11-16.parquet,2109812
option,options/NIFTY/2023-11-23.parquet,DOWNLOADED,/home/runner/.cache/huggingface/hub/datasets--thetrademarkk--india-index-options-1m/snapshots/0f4800e43e6f96cec0794369d78eb4d3c4211ef5/options/NIFTY/2023-11-23.parquet,2202425
