entry_date,near_expiry,far_expiry,expiry_regime,spot_open,status,status_detail,gate_pass,strike,entry_near_pe,entry_near_ce,entry_far_ce,entry_far_pe,exit_near_pe,exit_near_ce,exit_far_ce,exit_far_pe,lot_near,lot_far,call_ratio,put_ratio,calendar_balance_ratio,pnl_points,pnl_inr,fixed_status,event_status,event_signal_timestamp,event_strike,event_cbr,event_spot_close,event_atm_distance_points,event_atm_distance_pct,event_fill_timestamp,event_entry_near_ce,event_entry_near_pe,event_entry_far_ce,event_entry_far_pe,event_exit_near_ce,event_exit_near_pe,event_exit_far_ce,event_exit_far_pe,event_pnl_points,event_pnl_inr,event_delay_minutes,fixed_signal_timestamp,fixed_strike,fixed_cbr,fixed_spot_close,fixed_atm_distance_points,fixed_atm_distance_pct,fixed_fill_timestamp,fixed_entry_near_ce,fixed_entry_near_pe,fixed_entry_far_ce,fixed_entry_far_pe,fixed_exit_near_ce,fixed_exit_near_pe,fixed_exit_far_ce,fixed_exit_far_pe,fixed_pnl_points,fixed_pnl_inr,fixed_delay_minutes
2025-11-06,2025-11-11,2025-12-02,TUESDAY,25593.349609375,ANALYZED,GATE_FAIL,False,25600.0,123.05,111.3,436.4,284.15,0.2,91.25,424.9,163.1,75.0,75.0,3.920934411500449,2.309223892726534,1.697944674767307,6.749999999999972,506.2499999999982,NO_TRIGGER,EXECUTABLE,2025-11-06 09:27:00,25600.0,1.0928104651241743,25622.65,22.650000000001455,0.08839835067801907,2025-11-06 09:28:00,394.0,27.5,629.3,141.45,94.75,0.05,435.5,157.75,61.700000000000045,4627.500000000003,13.0,,,,,,,,,,,,,,,,,,
2025-11-12,2025-11-18,2025-12-09,TUESDAY,25834.30078125,ANALYZED,GATE_FAIL,False,25800.0,120.05,173.5,423.55,236.95,0.2,118.2,419.55,174.9,75.0,75.0,2.4412103746397693,1.9737609329446064,1.236831844167564,-6.500000000000028,-487.5000000000009,NO_TRIGGER,EXECUTABLE,2025-11-12 09:18:00,25800.0,1.121445730317377,25810.0,10.0,0.03874467260751647,2025-11-12 09:19:00,416.35,34.25,641.75,128.0,109.7,0.05,413.9,177.8,-5.199999999999989,-389.99999999999727,4.0,,,,,,,,,,,,,,,,,,
2025-11-19,2025-11-25,2025-12-16,TUESDAY,25918.099609375,ANALYZED,GATE_PASS,True,25900.0,131.0,181.0,400.0,247.3,17.95,2.35,319.2,213.55,75.0,75.0,2.209944751381216,1.8877862595419848,1.1706541141566489,18.55000000000001,1391.249999999999,NO_TRIGGER,EXECUTABLE,2025-11-19 13:02:00,26000.0,1.1943789385362373,26022.65,22.650000000001455,0.08703955976813066,2025-11-19 13:03:00,391.45,38.75,611.25,136.9,0.05,114.85,260.1,255.5,-2.2499999999999716,-168.75,228.0,,,,,,,,,,,,,,,,,,
2025-11-26,2025-12-02,2025-12-23,TUESDAY,25842.94921875,ANALYZED,GATE_FAIL,False,25850.0,98.0,213.0,515.0,175.0,0.15,174.1,466.45,124.7,75.0,75.0,2.4178403755868545,1.7857142857142858,1.3539906103286383,-57.2,-4290.000000000001,NO_TRIGGER,EXECUTABLE,2025-11-26 09:18:00,25950.0,0.9767458395489858,25956.9,6.900000000001455,0.02658252718930787,2025-11-26 09:20:00,152.75,115.9,370.45,230.0,82.4,0.05,399.8,148.3,65.55,4916.250000000001,5.0,,,,,,,,,,,,,,,,,,
2025-12-03,2025-12-09,2025-12-30,TUESDAY,26004.900390625,ANALYZED,GATE_PASS,True,26000.0,93.1,195.0,411.0,209.3,159.6,0.2,222.9,256.25,75.0,75.0,2.107692307692308,2.24812030075188,0.937535374324672,26.250000000000057,1968.750000000001,NO_TRIGGER,EXECUTABLE,2025-12-03 09:27:00,25950.0,1.154521273256179,25967.45,17.450000000000728,0.06719951323676653,2025-12-03 09:28:00,620.0,9.9,793.9,72.55,0.05,110.1,243.85,234.0,8.650000000000148,648.75,13.0,,,,,,,,,,,,,,,,,,
2025-12-10,2025-12-16,2026-01-06,TUESDAY,25864.05078125,ANALYZED,GATE_FAIL,False,25900.0,142.7,134.05,338.45,223.85,27.95,1.05,278.8,184.3,75.0,65.0,2.5248041775456915,1.5686755430974073,1.6095133175598395,-1.8499999999999943,62.250000000002274,NO_TRIGGER,NO_TRIGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,2025-12-23,2026-01-13,TUESDAY,25902.400390625,ANALYZED,GATE_FAIL,False,25900.0,121.0,133.0,327.6,223.9,0.15,279.9,482.15,80.75,75.0,65.0,2.463157894736842,1.850413223140496,1.331139371429915,29.94999999999996,-730.7500000000036,NO_TRIGGER,NO_TRIGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,2025-12-30,2026-01-20,TUESDAY,26170.650390625,ANALYZED,GATE_FAIL,False,26150.0,85.45,140.45,358.2,168.0,213.1,0.15,182.0,246.3,75.0,65.0,2.5503737985048063,1.9660620245757752,1.2971990540609268,13.449999999999989,3553.749999999999,NO_TRIGGER,NO_TRIGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,2026-01-06,2026-01-27,TUESDAY,25971.05078125,ANALYZED,GATE_PASS,True,25950.0,80.0,158.0,379.95,195.4,0.1,226.4,433.45,93.95,65.0,65.0,2.4047468354430377,2.4425,0.9845432284311312,6.649999999999992,432.25,NO_TRIGGER,EXECUTABLE,2025-12-31 09:16:00,26000.0,1.1758054811037535,26011.1,11.099999999998545,0.042674089138862045,2025-12-31 09:17:00,2053.55,1.25,2160.0,7.0,178.35,0.1,395.95,107.15,9.850000000000222,640.2500000000146,2.0,,,,,,,,,,,,,,,,,,
2026-01-07,2026-01-13,2026-02-03,TUESDAY,26143.099609375,ANALYZED,GATE_FAIL,False,26150.0,98.0,127.0,403.65,234.7,413.45,0.1,154.6,465.5,65.0,65.0,3.178346456692913,2.394897959183673,1.3271323082910331,-37.50000000000006,-2437.499999999998,NO_TRIGGER,EXECUTABLE,2026-01-07 09:28:00,26100.0,1.1462375302652,26116.8,16.799999999999272,0.06432641058628649,2026-01-07 09:29:00,80.3,134.4,345.85,265.8,0.05,368.65,166.5,442.9,-41.94999999999999,-2726.75,14.0,,,,,,,,,,,,,,,,,,
2026-01-14,2026-01-20,2026-02-10,TUESDAY,25648.55078125,ANALYZED,GATE_PASS,True,25650.0,106.95,171.2,417.0,224.0,383.9,0.25,189.95,362.8,65.0,65.0,2.435747663551402,2.0944366526414213,1.1629607706108145,82.0499999999999,5333.25,NO_TRIGGER,EXECUTABLE,2026-01-14 09:25:00,25700.0,1.1713631436314362,25717.85,17.849999999998545,0.06940704607888508,2026-01-14 09:26:00,163.8,113.35,423.0,248.9,0.15,468.5,170.15,523.65,-8.800000000000068,-572.0,11.0,,,,,,,,,,,,,,,,,,
2026-01-21,2026-01-27,2026-02-17,TUESDAY,25141.0,ANALYZED,GATE_PASS,True,25150.0,120.0,216.75,463.5,318.15,6.9,15.95,478.5,255.8,65.0,65.0,2.13840830449827,2.65125,0.8065660743039208,165.05,10728.249999999998,NO_TRIGGER,EXECUTABLE,2026-01-21 09:22:00,25200.0,1.1094697456258684,25193.1,6.900000000001455,0.027388451599848592,2026-01-21 09:23:00,332.95,71.95,580.0,200.65,0.05,24.5,462.75,266.3,102.54999999999998,6665.75,8.0,,,,,,,,,,,,,,,,,,
2026-01-28,2026-02-03,2026-02-24,TUESDAY,25258.849609375,ANALYZED,GATE_PASS,True,25250.0,211.0,283.0,491.5,309.95,0.3,478.1,661.2,103.55,65.0,65.0,1.7367491166077738,1.468957345971564,1.1823005762356518,-29.69999999999997,-1930.4999999999984,EXECUTABLE,EXECUTABLE,2026-01-28 09:15:00,25300.0,1.1729604759188181,25306.25,6.25,0.02469745616201531,2026-01-28 09:16:00,1384.3,14.65,1501.95,54.85,426.3,0.05,630.0,116.5,9.799999999999933,637.0,1.0,2026-01-28 09:15:00,25300.0,1.1729604759188181,25306.25,6.25,0.02469745616201531,2026-01-28 09:16:00,1384.3,14.65,1501.95,54.85,426.3,0.05,630.0,116.5,9.799999999999933,637.0,1.0
2026-02-04,2026-02-10,2026-03-02,TUESDAY,25675.05078125,ANALYZED,GATE_PASS,True,25700.0,180.0,199.2,361.55,285.0,0.15,244.65,443.05,127.2,65.0,65.0,1.8150100401606428,1.5833333333333333,1.1463221306277744,13.999999999999986,910.0,NO_TRIGGER,NO_TRIGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-11,2026-02-17,2026-03-10,TUESDAY,25997.44921875,ANALYZED,GATE_FAIL,False,26000.0,139.0,125.3,338.15,241.0,272.1,0.1,178.4,361.95,65.0,65.0,2.6987230646448523,1.733812949640288,1.5565249211022176,-22.39999999999992,-1455.9999999999973,NO_TRIGGER,EXECUTABLE,2026-02-11 10:02:00,25900.0,1.0509184474867272,25919.15,19.150000000001455,0.07388359571977265,2026-02-11 10:07:00,107.15,148.95,312.75,249.3,0.05,174.15,219.5,311.75,-23.399999999999977,-1520.9999999999973,52.0,,,,,,,,,,,,,,,,,,
2026-02-18,2026-02-24,2026-03-17,TUESDAY,25752.650390625,ANALYZED,GATE_FAIL,False,25750.0,148.0,160.0,369.85,250.0,327.6,0.15,217.0,451.95,65.0,65.0,2.3115625,1.6891891891891893,1.368445,-15.349999999999966,-997.7500000000018,NO_TRIGGER,EXECUTABLE,2026-02-18 15:00:00,25800.0,1.1417878374892605,25823.25,23.25,0.09003514274926665,2026-02-18 15:01:00,383.25,38.75,588.0,149.7,0.05,374.9,193.25,434.5,39.7999999999999,2587.0,346.0,,,,,,,,,,,,,,,,,,
2026-02-25,2026-03-02,2026-03-24,TUESDAY,25512.599609375,ANALYZED,GATE_FAIL,False,25500.0,159.0,174.4,430.0,269.8,640.4,0.1,152.35,701.25,65.0,65.0,2.465596330275229,1.6968553459119498,1.4530386082793232,-53.40000000000009,-3471.0,NO_TRIGGER,EXECUTABLE,2026-02-25 09:20:00,25550.0,1.1150908698900073,25560.85,10.849999999998545,0.042447727677282034,2026-02-25 09:21:00,354.55,56.1,574.0,183.7,0.6,910.7,107.3,873.05,52.5,3412.5000000000073,6.0,,,,,,,,,,,,,,,,,,
2026-03-04,2026-03-10,2026-03-30,TUESDAY,24388.80078125,ANALYZED,GATE_PASS,True,24400.0,200.0,299.85,453.25,374.0,148.1,0.3,412.7,418.65,65.0,65.0,1.511589127897282,1.87,0.808336432030632,162.45000000000005,10559.250000000002,NO_TRIGGER,EXECUTABLE,2026-03-04 09:16:00,24350.0,1.1738055542401418,24364.35,14.349999999998545,0.05889752856119103,2026-03-04 09:17:00,966.9,84.35,1163.2,193.3,0.05,88.1,449.15,394.0,55.849999999999966,3630.2499999999927,2.0,,,,,,,,,,,,,,,,,,
2026-03-11,2026-03-17,2026-04-07,TUESDAY,24231.849609375,ANALYZED,GATE_PASS,True,24250.0,241.0,298.0,602.9,436.9,664.3,0.1,172.45,920.0,65.0,65.0,2.0231543624161072,1.812863070539419,1.1159995453016294,-192.3500000000001,-12502.75,NO_EXIT,NO_EXIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,2026-03-24,2026-04-13,TUESDAY,23632.900390625,ANALYZED,GATE_FAIL,False,23650.0,248.0,241.0,532.35,365.0,740.7,0.15,273.5,1133.65,65.0,65.0,2.2089211618257263,1.471774193548387,1.5008560222815894,-293.95000000000005,-19106.750000000007,NO_TRIGGER,NO_EXIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25,2026-03-30,2026-04-21,TUESDAY,23064.400390625,ANALYZED,GATE_FAIL,False,23000.0,277.95,331.3,745.4,516.4,681.6,0.2,396.65,965.75,65.0,65.0,2.2499245396921217,1.8578881093721893,1.2110118625240611,-63.34999999999991,-4117.75,NO_TRIGGER,EXECUTABLE,2026-03-25 10:17:00,23300.0,1.1683756377551022,23312.6,12.599999999998545,0.054048025531251535,2026-03-25 10:19:00,241.5,333.65,591.65,610.0,0.1,970.9,298.85,1191.5,4.350000000000023,282.75,64.0,,,,,,,,,,,,,,,,,,
2026-04-01,2026-04-07,2026-04-28,TUESDAY,22899.0,ANALYZED,GATE_FAIL,False,22900.0,396.35,305.05,664.8,706.0,0.2,215.8,725.6,454.7,65.0,65.0,2.179314866415341,1.7812539422227829,1.2234723049627771,5.2000000000000455,338.0,EXECUTABLE,EXECUTABLE,2026-04-01 09:15:00,22850.0,1.051331235330766,22843.45,6.549999999999272,0.028673427174963816,2026-04-01 09:16:00,1873.9,12.55,2044.0,137.85,273.0,0.05,769.55,433.9,17.90000000000009,1163.5000000000036,1.0,2026-04-01 09:15:00,22850.0,1.051331235330766,22843.45,6.549999999999272,0.028673427174963816,2026-04-01 09:16:00,1873.9,12.55,2044.0,137.85,273.0,0.05,769.55,433.9,17.90000000000009,1163.5000000000036,1.0
2026-04-08,2026-04-13,2026-05-05,TUESDAY,23855.150390625,ANALYZED,GATE_FAIL,False,23850.0,300.0,200.05,574.5,415.7,11.8,5.4,499.7,438.15,65.0,65.0,2.871782054486378,1.3856666666666666,2.0724912589509588,-190.8,-12402.0,NO_TRIGGER,EXECUTABLE,2026-04-08 10:00:00,23900.0,1.1761151713580162,23909.3,9.299999999999272,0.038896998239175855,2026-04-08 10:01:00,295.95,181.5,592.35,390.85,0.05,57.1,461.0,461.4,-30.400000000000006,-1975.999999999999,46.0,,,,,,,,,,,,,,,,,,
2026-04-15,2026-04-21,2026-05-12,TUESDAY,24163.80078125,ANALYZED,GATE_FAIL,False,24150.0,251.0,275.75,572.2,373.45,0.1,426.2,628.75,232.3,65.0,65.0,2.075067996373527,1.4878486055776892,1.3946768431912044,-203.6500000000001,-13237.250000000004,NO_TRIGGER,EXECUTABLE,2026-04-15 11:15:00,24200.0,1.1812705677634288,24184.5,15.5,0.06409063656474188,2026-04-15 11:21:00,236.65,226.8,515.95,422.5,376.05,0.05,711.95,248.55,3.8000000000000114,247.0,126.0,,,,,,,,,,,,,,,,,,
2026-04-22,2026-04-28,2026-05-19,TUESDAY,24470.849609375,ANALYZED,GATE_PASS,True,24450.0,235.0,260.0,536.75,430.9,454.85,0.1,217.6,601.0,65.0,65.0,2.064423076923077,1.833617021276596,1.1258747344556117,-9.5,-617.5000000000018,NO_TRIGGER,EXECUTABLE,2026-04-22 12:33:00,24400.0,1.190823529683445,24419.45,19.450000000000728,0.07964962355827312,2026-04-22 12:35:00,227.75,217.9,531.95,426.3,0.1,407.2,236.75,569.75,-21.700000000000045,-1410.5000000000036,200.0,,,,,,,,,,,,,,,,,,
2026-04-29,2026-05-05,2026-05-26,TUESDAY,24096.900390625,ANALYZED,GATE_FAIL,False,24100.0,241.0,200.0,479.95,434.55,79.3,0.2,400.05,381.3,65.0,65.0,2.39975,1.8031120331950208,1.3308934529973535,11.450000000000044,744.2500000000018,EXECUTABLE,EXECUTABLE,2026-04-29 09:15:00,24100.0,1.1774131792020288,24106.35,6.349999999998545,0.026341607086923343,2026-04-29 09:16:00,1116.1,7.85,1286.0,116.4,0.05,67.1,403.95,366.95,42.70000000000002,2775.500000000002,1.0,2026-04-29 09:15:00,24100.0,1.1774131792020288,24106.35,6.349999999998545,0.026341607086923343,2026-04-29 09:16:00,1116.1,7.85,1286.0,116.4,0.05,67.1,403.95,366.95,42.70000000000002,2775.500000000002,1.0
2026-05-06,2026-05-12,2026-06-02,TUESDAY,24171.0,ANALYZED,GATE_PASS,True,24150.0,144.0,230.0,472.0,346.0,769.25,0.25,148.3,811.05,65.0,65.0,2.0521739130434784,2.4027777777777777,0.8540839406886154,66.25,4306.250000000004,NO_TRIGGER,EXECUTABLE,2026-05-06 09:17:00,24200.0,1.0126543959221808,24198.55,1.4500000000007276,0.005992094567652722,2026-05-06 09:18:00,340.0,96.1,596.25,298.45,0.05,821.1,140.3,827.2,80.25,5216.25,3.0,,,,,,,,,,,,,,,,,,
2026-05-13,2026-05-19,2026-06-09,TUESDAY,23362.44921875,ANALYZED,GATE_PASS,True,23400.0,220.0,272.0,531.45,376.4,0.15,226.9,548.6,289.45,65.0,65.0,1.9538602941176475,1.7109090909090907,1.142001234606489,-70.65000000000003,-4592.250000000003,NO_TRIGGER,EXECUTABLE,2026-05-13 09:17:00,23400.0,1.0345766611714726,23421.85,21.849999999998545,0.09328895881409259,2026-05-13 09:18:00,256.1,204.4,526.4,406.75,219.0,0.1,538.05,290.85,-39.650000000000034,-2577.250000000002,3.0,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-26,2026-06-16,TUESDAY,23457.25,ANALYZED,GATE_FAIL,False,23450.0,232.1,206.35,500.0,412.25,0.1,462.2,792.05,137.1,65.0,65.0,2.4230676035861403,1.7761740629039209,1.3642061632318816,79.34999999999994,5157.749999999996,NO_TRIGGER,EXECUTABLE,2026-05-20 09:32:00,23500.0,1.1518589385518345,23512.85,12.849999999998545,0.054650967449707474,2026-05-20 09:33:00,228.75,230.3,505.05,442.4,415.0,0.05,632.0,145.35,7.499999999999943,487.49999999999636,18.0,,,,,,,,,,,,,,,,,,
2026-05-27,2026-06-02,2026-06-23,TUESDAY,23880.349609375,ANALYZED,GATE_PASS,True,23900.0,178.0,205.0,439.75,345.0,423.2,0.1,190.05,464.2,65.0,65.0,2.145121951219512,1.9382022471910112,1.106758571933545,81.19999999999999,5278.000000000001,EXECUTABLE,EXECUTABLE,2026-05-27 09:15:00,23900.0,1.192028785662326,23894.1,5.900000000001455,0.024692288054379348,2026-05-27 09:16:00,268.85,106.1,523.05,273.45,0.05,417.05,189.2,465.25,54.10000000000002,3516.5000000000036,1.0,2026-05-27 09:15:00,23900.0,1.192028785662326,23894.1,5.900000000001455,0.024692288054379348,2026-05-27 09:16:00,268.85,106.1,523.05,273.45,0.05,417.05,189.2,465.25,54.10000000000002,3516.5000000000036,1.0
2026-06-03,2026-06-09,2026-06-30,TUESDAY,23415.94921875,ANALYZED,GATE_PASS,True,23400.0,103.2,237.0,451.0,356.4,151.3,0.15,299.5,358.85,65.0,65.0,1.9029535864978904,3.4534883720930227,0.5510235974370996,131.0,8514.999999999996,NO_TRIGGER,EXECUTABLE,2026-06-03 15:25:00,23400.0,0.8908092712998182,23406.9,6.900000000001455,0.029478487112780654,2026-06-03 15:26:00,1486.2,4.6,1543.55,39.95,0.05,157.7,302.5,359.05,79.10000000000002,5141.5,371.0,,,,,,,,,,,,,,,,,,
2026-06-10,2026-06-16,2026-07-07,TUESDAY,23233.94921875,ANALYZED,GATE_PASS,True,23250.0,170.7,209.0,455.65,333.7,0.1,737.5,828.95,62.5,65.0,65.0,2.180143540669856,1.954891622729936,1.115224759941098,-54.599999999999966,-3548.9999999999964,EXECUTABLE,EXECUTABLE,2026-06-10 09:15:00,23300.0,1.1104261216921636,23290.4,9.599999999998545,0.04121869955002294,2026-06-10 09:16:00,375.25,74.95,599.05,239.5,688.0,0.05,785.0,71.35,-33.549999999999926,-2180.7499999999964,1.0,2026-06-10 09:15:00,23300.0,1.1104261216921636,23290.4,9.599999999998545,0.04121869955002294,2026-06-10 09:16:00,375.25,74.95,599.05,239.5,688.0,0.05,785.0,71.35,-33.549999999999926,-2180.7499999999964,1.0
2026-06-17,2026-06-23,2026-07-14,TUESDAY,24044.5,ANALYZED,GATE_FAIL,False,24050.0,189.0,149.5,339.5,328.0,201.5,0.25,226.8,344.3,65.0,65.0,2.270903010033445,1.7354497354497354,1.3085386246839057,32.75,2128.75,EXECUTABLE,EXECUTABLE,2026-06-17 09:15:00,24000.0,1.1442508367586912,24006.9,6.900000000001455,0.02874173675069024,2026-06-17 09:16:00,167.05,150.45,370.0,294.6,0.05,175.85,245.75,357.5,5.250000000000028,341.25000000000136,1.0,2026-06-17 09:15:00,24000.0,1.1442508367586912,24006.9,6.900000000001455,0.02874173675069024,2026-06-17 09:16:00,167.05,150.45,370.0,294.6,0.05,175.85,245.75,357.5,5.250000000000028,341.25000000000136,1.0
2026-06-24,2026-06-30,2026-07-21,TUESDAY,23795.80078125,ANALYZED,GATE_FAIL,False,23800.0,155.0,182.0,423.0,283.9,1.9,56.35,414.0,211.8,65.0,65.0,2.3241758241758244,1.8316129032258064,1.2689230459572132,35.64999999999998,2317.249999999998,NO_TRIGGER,EXECUTABLE,2026-06-24 10:11:00,23900.0,1.1906436080340617,23908.2,8.200000000000728,0.03429785596573865,2026-06-24 10:13:00,163.45,140.55,391.15,293.1,0.05,34.05,363.65,235.65,86.84999999999998,5645.249999999998,58.0,,,,,,,,,,,,,,,,,,
2026-07-01,2026-07-07,2026-07-28,TUESDAY,23897.650390625,ANALYZED,GATE_PASS,True,23900.0,128.9,193.0,422.15,272.25,0.1,508.7,611.5,79.25,65.0,65.0,2.187305699481865,2.112102404965089,1.035605894079752,-62.14999999999998,-4039.75,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,2026-07-14,2026-08-04,TUESDAY,24259.55078125,ANALYZED,GATE_FAIL,False,24250.0,129.9,110.55,318.0,264.8,192.8,0.15,201.25,428.0,65.0,65.0,2.876526458616011,2.038491147036181,1.4111056909902564,-106.65000000000003,-6932.25,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-21,2026-08-11,TUESDAY,24085.849609375,ANALYZED,GATE_FAIL,False,24100.0,205.0,150.0,364.8,315.0,0.3,89.25,348.55,231.25,65.0,65.0,2.432,1.5365853658536586,1.5827301587301588,-76.44999999999999,-4969.25,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-22,2026-07-28,2026-08-18,TUESDAY,24150.44921875,ANALYZED,GATE_PASS,True,24150.0,166.0,148.0,316.9,335.85,180.0,0.15,230.55,292.65,65.0,65.0,2.141216216216216,2.0231927710843376,1.0583352445791032,118.70000000000005,7715.500000000005,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-29,2026-08-04,2026-08-25,TUESDAY,24176.650390625,ANALYZED,GATE_FAIL,False,24200.0,165.8,119.9,309.0,319.8,0.85,323.05,481.05,125.95,65.0,65.0,2.5771476230191825,1.9288299155609168,1.3361196869811771,-2.200000000000003,-142.99999999999818,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,2026-08-11,2026-09-01,TUESDAY,24669.19921875,ANALYZED,GATE_PASS,True,24650.0,149.0,111.5,316.0,360.45,184.35,0.55,216.8,287.65,65.0,65.0,2.834080717488789,2.419127516778524,1.171530106549673,119.90000000000003,7793.500000000002,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-12,2026-08-18,2026-09-08,TUESDAY,24472.44921875,ANALYZED,GATE_PASS,True,24450.0,109.0,198.0,347.25,232.15,261.45,0.25,155.3,326.55,65.0,65.0,1.753787878787879,2.129816513761468,0.8234455256854568,63.849999999999966,4150.25,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-19,2026-08-25,2026-09-15,TUESDAY,24152.05078125,ANALYZED,GATE_PASS,True,24150.0,108.35,162.8,296.5,218.9,1.1,141.85,382.9,99.65,65.0,65.0,1.8212530712530712,2.020304568527919,0.9014745101428518,119.35000000000002,7757.749999999999,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26,2026-09-01,2026-09-22,TUESDAY,24341.94921875,ANALYZED,GATE_PASS,True,24350.0,87.9,145.35,321.8,229.05,314.6,0.75,110.4,380.0,65.0,65.0,2.213966288269694,2.60580204778157,0.8496294989692473,8.950000000000045,581.75,NO_PANEL,NO_PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
